All_NBA,Player,Pos,Age,Tm,G,GS,MP/G,FG,FGA,3P,3PA,2P,2PA,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Year,MP_season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0.0,Enes Kanter\kanteen01,5,21,UTA,80,37,26.7,5.2,10.7,0.0,0.0,5.2,10.7,0.491,1.9,2.6,2.8,4.7,7.5,0.9,0.4,0.5,1.8,2.9,12.3,2014,2138,15.6,0.523,0.001,0.239,11.6,20.9,16.1,6.4,0.7,1.5,13.3,23.3,1.3,0.9,2.2,0.05,-2.1,-1.8,-3.9,-1.0
0.0,Sergey Karasev\karasse01,3,20,CLE,22,1,7.1,0.5,1.6,0.2,0.9,0.4,0.7,0.4,0.4,0.5,0.0,0.7,0.7,0.3,0.1,0.0,0.5,1.0,1.7,2014,156,2.3,0.47,0.5429999999999999,0.28600000000000003,0.0,11.8,5.8,5.6,1.0,0.5,21.8,14.4,-0.2,0.1,-0.1,-0.040999999999999995,-5.9,-1.6,-7.5,-0.2
0.0,Ryan Kelly\kellyry01,4,22,LAL,59,25,22.2,2.7,6.3,0.8,2.4,1.8,3.9,0.488,1.9,2.3,0.7,3.0,3.7,1.6,0.5,0.8,0.8,2.5,8.0,2014,1312,12.6,0.5479999999999999,0.38299999999999995,0.364,3.4,14.4,8.9,10.7,1.2,2.5,9.8,15.9,1.5,0.7,2.2,0.081,-0.5,0.3,-0.2,0.6
0.0,Michael Kidd-Gilchrist\kiddgmi01,3,20,CHA,62,62,24.2,2.7,5.7,0.0,0.1,2.7,5.5,0.475,1.8,3.0,1.8,3.5,5.2,0.8,0.7,0.6,1.0,2.3,7.2,2014,1502,12.0,0.516,0.025,0.521,8.2,16.2,12.2,5.4,1.5,2.1,12.1,15.2,0.9,2.2,3.1,0.098,-2.7,1.7,-0.9,0.4
0.0,Andrei Kirilenko\kirilan01,4,32,BRK,45,4,19.0,1.8,3.6,0.0,0.1,1.8,3.4,0.516,1.4,2.6,1.2,2.0,3.2,1.6,0.9,0.4,1.2,1.4,5.0,2014,857,12.4,0.532,0.031,0.7440000000000001,7.7,12.7,10.2,13.1,2.5,1.9,20.3,14.6,0.4,0.9,1.3,0.07,-1.9,1.9,0.1,0.4
0.0,Brandon Knight\knighbr03,1,22,MIL,72,69,33.3,6.4,15.2,1.5,4.7,4.9,10.5,0.473,3.6,4.5,0.6,2.9,3.5,4.9,1.0,0.2,2.6,2.0,17.9,2014,2400,16.5,0.523,0.31,0.29600000000000004,2.1,10.3,6.1,26.6,1.5,0.6,13.2,26.8,2.4,0.4,2.8,0.055,2.0,-2.9,-0.9,0.7
0.0,Kyle Korver\korveky01,2,32,ATL,71,71,33.9,4.1,8.6,2.6,5.5,1.5,3.1,0.626,1.2,1.3,0.3,3.7,4.0,2.9,1.0,0.3,1.4,2.1,12.0,2014,2408,13.5,0.653,0.644,0.154,1.1,12.4,6.8,13.3,1.5,0.8,13.6,14.2,3.9,2.0,5.9,0.11800000000000001,2.0,0.2,2.2,2.5
0.0,Kosta Koufos\koufoko01,5,24,MEM,80,22,16.9,2.8,5.7,0.0,0.0,2.8,5.7,0.495,0.8,1.2,2.0,3.2,5.2,0.5,0.4,0.9,0.8,2.3,6.4,2014,1349,16.5,0.514,0.0,0.203,14.0,22.7,18.4,4.7,1.3,4.4,11.8,19.4,1.3,2.2,3.5,0.124,-2.1,1.2,-0.9,0.4
0.0,Viacheslav Kravtsov\kravtvi01,5,26,PHO,20,0,3.0,0.4,0.8,0.0,0.0,0.4,0.8,0.5329999999999999,0.2,0.4,0.5,0.4,0.9,0.1,0.0,0.1,0.3,0.4,1.0,2014,59,10.5,0.54,0.0,0.5329999999999999,17.2,15.2,16.2,2.5,0.0,1.3,24.5,18.3,0.0,0.0,0.0,0.027000000000000003,-4.1,-3.1,-7.2,-0.1
0.0,Ognjen Kuzmic\kuzmiog01,5,23,GSW,21,0,4.4,0.2,0.6,0.0,0.0,0.2,0.6,0.385,0.2,0.5,0.5,0.5,1.0,0.1,0.1,0.2,0.5,0.8,0.7,2014,92,3.4,0.42,0.0,0.846,12.1,12.8,12.5,2.9,1.6,3.3,35.9,13.3,-0.2,0.1,0.0,-0.025,-7.5,2.3,-5.2,-0.1
0.0,Doron Lamb\lambdo01,2,22,ORL,53,0,13.1,1.2,3.0,0.7,1.7,0.5,1.3,0.506,0.5,0.7,0.2,0.8,0.9,0.8,0.2,0.0,0.5,1.0,3.6,2014,695,7.5,0.5429999999999999,0.563,0.225,1.3,6.7,4.0,9.3,0.8,0.1,13.3,13.3,0.3,0.2,0.5,0.036000000000000004,-2.2,-2.4,-4.6,-0.4
0.0,Jeremy Lamb\lambje01,2,21,OKC,78,0,19.7,3.4,7.8,1.1,3.2,2.2,4.6,0.504,0.7,0.8,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5,2014,1538,13.4,0.522,0.406,0.105,2.1,11.3,6.9,11.8,1.8,1.4,8.7,20.1,1.4,1.8,3.3,0.102,-0.3,-0.9,-1.2,0.3
0.0,Carl Landry\landrca01,4,30,SAC,18,1,12.9,1.7,3.3,0.0,0.0,1.7,3.3,0.517,0.8,0.9,0.8,2.3,3.2,0.3,0.2,0.1,0.5,1.9,4.2,2014,233,11.2,0.563,0.0,0.28300000000000003,7.2,20.6,13.8,3.4,0.7,0.3,11.8,14.5,0.3,0.1,0.4,0.08800000000000001,-3.0,-1.9,-4.9,-0.2
0.0,Shane Larkin\larkish01,1,21,DAL,48,0,10.2,1.1,2.9,0.3,0.8,0.8,2.1,0.423,0.3,0.5,0.2,0.6,0.9,1.5,0.5,0.0,0.8,1.0,2.8,2014,489,8.3,0.446,0.27699999999999997,0.182,2.6,7.3,5.0,20.4,2.7,0.2,20.9,17.4,-0.4,0.3,-0.1,-0.01,-3.5,-1.2,-4.7,-0.3
0.0,Ty Lawson\lawsoty01,1,26,DEN,62,61,35.8,5.6,13.0,1.2,3.3,4.4,9.7,0.475,5.2,6.5,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.6,2014,2222,19.0,0.5539999999999999,0.251,0.504,1.9,8.5,5.2,38.2,2.2,0.3,16.9,22.7,4.8,1.5,6.3,0.136,2.9,-1.2,1.7,2.1
0.0,Ricky Ledo\ledori01,2,21,DAL,11,0,3.0,0.5,1.5,0.3,0.7,0.3,0.8,0.441,0.4,0.4,0.0,0.2,0.2,0.2,0.1,0.0,0.2,0.2,1.7,2014,33,12.7,0.506,0.47100000000000003,0.235,0.0,7.0,3.5,9.5,1.6,0.0,9.6,28.6,0.0,0.0,0.0,0.024,-1.6,-5.6,-7.2,0.0
0.0,Courtney Lee\leeco01,2,28,TOT,79,47,25.0,3.7,7.8,0.9,2.5,2.8,5.3,0.539,1.3,1.4,0.4,2.0,2.4,1.5,0.8,0.4,0.9,1.6,9.6,2014,1973,13.8,0.574,0.316,0.182,1.7,9.5,5.6,9.3,1.7,1.2,9.9,17.0,2.8,1.9,4.7,0.114,0.5,-0.1,0.4,1.2
0.0,David Lee\leeda02,4,30,GSW,69,67,33.2,7.4,14.2,0.0,0.0,7.4,14.2,0.523,3.3,4.3,2.6,6.7,9.3,2.1,0.7,0.4,2.2,3.0,18.2,2014,2288,19.1,0.5660000000000001,0.001,0.302,8.8,21.6,15.3,10.9,1.0,0.9,12.0,24.3,4.1,3.5,7.6,0.16,-0.1,0.8,0.8,1.6
0.0,Alex Len\lenal01,5,20,PHO,42,3,8.6,0.8,1.9,0.0,0.0,0.8,1.9,0.423,0.5,0.7,0.9,1.4,2.4,0.1,0.1,0.4,0.6,1.6,2.0,2014,362,7.3,0.469,0.0,0.397,12.1,18.6,15.3,1.6,0.6,3.8,22.1,14.3,-0.2,0.4,0.2,0.024,-5.7,-0.2,-5.9,-0.4
0.0,Kawhi Leonard\leonaka01,3,22,SAS,66,65,29.1,5.1,9.8,1.0,2.8,4.1,7.0,0.5760000000000001,1.5,1.9,1.2,5.1,6.2,2.0,1.7,0.8,1.2,1.9,12.8,2014,1923,19.4,0.602,0.282,0.195,4.6,18.9,12.1,10.4,3.0,1.9,10.3,18.3,3.8,3.9,7.7,0.193,2.3,3.4,5.8,3.8
0.0,Meyers Leonard\leoname01,5,21,POR,40,0,8.9,1.0,2.3,0.0,0.2,1.0,2.1,0.451,0.4,0.5,0.7,2.1,2.8,0.5,0.2,0.1,0.4,1.9,2.5,2014,355,9.4,0.489,0.066,0.231,8.0,25.5,16.8,7.3,1.0,1.0,13.0,14.2,0.2,0.5,0.6,0.086,-3.6,0.4,-3.3,-0.1
0.0,Jon Leuer\leuerjo01,4,24,MEM,49,0,13.1,2.5,5.0,0.5,1.0,2.0,4.0,0.539,0.8,1.0,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3,6.2,2014,642,17.6,0.5660000000000001,0.19899999999999998,0.191,6.8,22.4,14.6,5.2,1.5,1.7,9.2,21.1,1.1,0.9,2.0,0.149,-0.6,-0.9,-1.6,0.1
0.0,Rashard Lewis\lewisra02,3,34,MIA,60,6,16.2,1.6,3.9,0.8,2.2,0.9,1.7,0.513,0.4,0.6,0.4,1.4,1.8,1.0,0.9,0.1,0.6,1.5,4.5,2014,971,10.7,0.535,0.568,0.14,3.2,10.7,7.1,8.5,2.9,0.7,12.3,14.1,0.5,1.1,1.7,0.083,-0.2,0.2,0.1,0.5
0.0,DeAndre Liggins\liggide01,2,25,MIA,1,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2014,1,129.1,1.0,0.0,0.0,100.0,0.0,62.8,0.0,0.0,0.0,0.0,47.8,0.0,0.0,0.0,2.123,47.8,-23.1,24.8,0.0
3.0,Damian Lillard\lillada01,1,23,POR,82,82,35.8,6.7,15.9,2.7,6.8,4.1,9.1,0.508,4.5,5.2,0.4,3.1,3.5,5.6,0.8,0.3,2.4,2.4,20.7,2014,2937,18.6,0.568,0.425,0.327,1.3,9.2,5.3,25.1,1.1,0.5,11.5,25.0,7.8,1.8,9.6,0.157,4.4,-1.7,2.7,3.5
0.0,Jeremy Lin\linje01,1,25,HOU,71,33,28.9,4.2,9.3,1.2,3.2,3.0,6.1,0.508,3.1,3.7,0.5,2.2,2.6,4.1,1.0,0.4,2.5,2.3,12.5,2014,2054,14.3,0.5720000000000001,0.34600000000000003,0.4,2.0,7.8,5.1,22.3,1.7,1.0,18.4,20.4,2.8,1.6,4.4,0.10300000000000001,0.6,-0.9,-0.3,0.9
0.0,Shaun Livingston\livinsh01,1,28,BRK,76,54,26.0,3.1,6.4,0.0,0.1,3.1,6.3,0.484,2.1,2.5,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,8.3,2014,1974,14.5,0.551,0.012,0.392,4.1,10.8,7.5,20.1,2.5,1.3,15.5,16.1,2.6,1.8,4.4,0.10800000000000001,-0.5,1.1,0.6,1.3
0.0,Brook Lopez\lopezbr01,5,25,BRK,17,17,31.4,7.6,13.5,0.0,0.1,7.6,13.4,0.563,5.5,6.8,2.3,3.7,6.0,0.9,0.5,1.8,1.6,3.1,20.7,2014,533,25.4,0.629,0.004,0.502,8.8,14.1,11.5,6.1,0.9,4.8,9.1,27.1,1.9,0.5,2.3,0.21100000000000002,1.8,-0.7,1.1,0.4
0.0,Robin Lopez\lopezro01,5,25,POR,82,82,31.7,4.3,7.9,0.0,0.0,4.3,7.8,0.551,2.4,3.0,4.0,4.6,8.5,0.9,0.3,1.7,1.0,2.4,11.1,2014,2603,17.7,0.605,0.002,0.376,13.6,15.3,14.5,4.2,0.5,3.7,10.1,14.0,7.0,2.6,9.5,0.17600000000000002,1.4,1.6,3.0,3.3
2.0,Kevin Love\loveke01,4,25,MIN,77,77,36.3,8.4,18.5,2.5,6.6,6.0,11.9,0.524,6.8,8.2,2.9,9.6,12.5,4.4,0.8,0.5,2.5,1.8,26.1,2014,2797,26.9,0.591,0.355,0.445,8.5,29.5,18.7,21.4,1.0,1.0,10.3,28.8,10.6,3.7,14.3,0.245,7.2,1.2,8.4,7.3
0.0,Kyle Lowry\lowryky01,1,27,TOR,79,79,36.2,5.8,13.7,2.4,6.3,3.4,7.3,0.511,4.0,4.9,1.1,3.6,4.7,7.4,1.5,0.2,2.5,3.4,17.9,2014,2862,20.1,0.5670000000000001,0.46299999999999997,0.35600000000000004,3.6,11.5,7.5,34.7,2.2,0.4,13.4,22.9,8.4,3.3,11.7,0.19699999999999998,5.8,0.1,5.9,5.7
0.0,John Lucas III\lucasjo02,1,31,UTA,42,6,14.1,1.5,4.5,0.6,2.0,0.9,2.5,0.392,0.2,0.4,0.3,0.6,0.9,1.0,0.3,0.0,0.5,1.0,3.8,2014,591,5.2,0.40299999999999997,0.442,0.084,2.3,5.4,3.8,11.1,1.2,0.0,10.0,17.0,-0.7,0.0,-0.7,-0.057999999999999996,-3.7,-3.3,-7.0,-0.7
0.0,Shelvin Mack\macksh01,1,23,ATL,73,11,20.4,2.9,6.9,0.8,2.5,2.0,4.3,0.479,0.9,1.0,0.3,1.9,2.2,3.7,0.7,0.0,1.2,1.4,7.5,2014,1490,13.2,0.51,0.36700000000000005,0.14800000000000002,1.6,10.7,6.2,28.8,1.7,0.1,14.3,19.0,1.2,1.2,2.3,0.07400000000000001,-0.7,-1.7,-2.4,-0.1
0.0,Ian Mahinmi\mahinia01,5,27,IND,77,1,16.2,1.2,2.5,0.0,0.0,1.2,2.4,0.48100000000000004,1.2,1.9,1.4,1.9,3.3,0.3,0.5,0.9,0.8,2.7,3.5,2014,1248,10.2,0.5379999999999999,0.005,0.767,10.1,12.9,11.6,2.9,1.7,4.4,18.7,11.4,0.7,2.7,3.3,0.129,-3.3,3.6,0.3,0.7
0.0,Shawn Marion\mariosh01,3,35,DAL,76,76,31.7,4.5,9.3,0.8,2.1,3.7,7.2,0.523,0.7,0.9,1.7,4.8,6.5,1.6,1.2,0.5,1.3,1.6,10.4,2014,2409,13.7,0.537,0.22899999999999998,0.092,6.4,17.4,11.9,7.6,1.9,1.3,11.4,15.7,2.2,2.1,4.3,0.086,0.0,1.1,1.1,1.9
0.0,Kendall Marshall\marshke01,1,22,LAL,54,45,29.0,3.1,7.8,1.3,3.3,1.8,4.5,0.49,0.4,0.7,0.3,2.6,2.9,8.8,0.9,0.1,2.8,1.4,8.0,2014,1564,12.6,0.494,0.425,0.086,1.0,9.6,5.3,44.3,1.5,0.2,25.6,16.3,0.6,0.3,0.9,0.028999999999999998,-1.3,-3.2,-4.5,-1.0
0.0,Cartier Martin\martica01,3,29,TOT,59,6,14.7,1.9,4.5,1.0,2.6,0.9,1.9,0.532,0.8,1.1,0.2,1.6,1.9,0.6,0.5,0.1,0.6,1.2,5.6,2014,870,11.0,0.562,0.5720000000000001,0.24600000000000002,1.7,12.8,7.3,5.9,1.6,0.6,10.4,17.1,0.5,0.8,1.3,0.07,-1.2,-1.5,-2.8,-0.2
0.0,Kenyon Martin\martike01,4,36,NYK,32,15,19.8,2.0,3.8,0.0,0.0,2.0,3.8,0.512,0.3,0.6,1.1,3.1,4.2,1.6,0.8,0.8,0.8,2.7,4.3,2014,633,12.2,0.521,0.008,0.154,6.5,18.7,12.5,11.9,2.1,3.8,16.5,11.6,0.5,0.7,1.2,0.09,-2.0,3.1,1.1,0.5
0.0,Kevin Martin\martike02,2,30,MIN,68,68,32.0,6.5,15.0,1.7,4.4,4.8,10.7,0.486,4.5,5.0,0.5,2.5,3.0,1.8,1.0,0.1,1.6,1.8,19.1,2014,2177,16.3,0.5529999999999999,0.29,0.332,1.7,8.7,5.1,9.2,1.5,0.2,8.3,25.0,3.8,1.5,5.3,0.11699999999999999,1.4,-2.0,-0.6,0.8
0.0,Roger Mason\masonro01,2,33,MIA,25,2,10.4,1.0,2.7,0.7,1.9,0.3,0.8,0.5,0.3,0.3,0.0,0.8,0.9,0.8,0.2,0.0,0.4,1.0,3.0,2014,260,8.2,0.528,0.716,0.10400000000000001,0.5,9.8,5.3,10.5,1.2,0.3,11.4,14.5,0.1,0.2,0.3,0.055,-1.0,-2.4,-3.4,-0.1
0.0,Wesley Matthews\matthwe02,2,27,POR,82,82,33.9,5.4,12.3,2.5,6.2,3.0,6.1,0.541,3.1,3.7,0.6,2.9,3.5,2.4,0.9,0.2,1.3,2.1,16.4,2014,2780,15.7,0.588,0.506,0.298,2.0,9.1,5.6,10.9,1.4,0.4,8.8,19.6,6.3,1.9,8.2,0.142,3.4,-0.9,2.4,3.1
0.0,Jason Maxiell\maxieja01,4,30,ORL,34,13,14.4,1.4,3.1,0.0,0.0,1.4,3.1,0.44799999999999995,0.4,0.9,0.8,1.7,2.5,0.3,0.2,0.6,0.4,1.4,3.2,2014,488,8.1,0.45899999999999996,0.0,0.295,6.5,13.5,10.0,2.8,0.8,3.2,10.6,12.4,-0.1,0.4,0.3,0.028999999999999998,-5.3,0.3,-5.0,-0.4
0.0,Eric Maynor\maynoer01,1,26,TOT,31,0,10.5,1.0,3.3,0.4,1.2,0.6,2.1,0.376,0.2,0.4,0.3,1.0,1.3,1.7,0.3,0.1,0.9,0.5,2.6,2014,327,6.2,0.387,0.366,0.109,3.1,10.6,6.7,23.0,1.4,0.7,21.5,18.2,-0.6,0.2,-0.4,-0.057999999999999996,-5.8,-1.9,-7.6,-0.5
0.0,O.J. Mayo\mayooj01,2,26,MIL,52,23,25.9,4.3,10.6,1.6,4.4,2.7,6.2,0.484,1.5,1.7,0.5,1.9,2.4,2.2,0.5,0.3,1.8,2.1,11.7,2014,1346,11.2,0.516,0.413,0.16,2.0,8.8,5.3,14.6,1.1,0.8,13.9,23.0,0.0,0.0,0.1,0.002,-0.7,-3.5,-4.2,-0.7
0.0,Luc Mbah a Moute\mbahalu01,4,27,TOT,64,7,15.7,1.4,3.0,0.1,0.3,1.3,2.8,0.461,0.7,1.0,0.9,1.4,2.3,0.6,0.5,0.2,0.6,1.1,3.5,2014,1003,8.3,0.503,0.08800000000000001,0.34700000000000003,6.0,10.1,8.0,5.1,1.5,1.1,15.2,11.2,0.2,0.8,1.0,0.049,-3.0,0.6,-2.4,-0.1
0.0,Ray McCallum\mccalra01,1,22,SAC,45,10,19.9,2.5,6.7,0.5,1.3,2.0,5.4,0.413,0.7,1.0,0.4,1.4,1.8,2.7,0.5,0.2,0.9,1.5,6.2,2014,897,9.7,0.439,0.19699999999999998,0.14300000000000002,2.2,7.8,5.0,21.0,1.2,0.8,10.9,17.6,0.0,0.4,0.4,0.02,-2.3,-1.7,-4.1,-0.5
0.0,CJ McCollum\mccolcj01,2,22,POR,38,0,12.5,1.9,4.7,0.8,2.1,1.2,2.6,0.5,0.6,0.9,0.2,1.1,1.3,0.7,0.4,0.1,0.9,1.4,5.3,2014,476,9.0,0.521,0.449,0.191,1.6,9.2,5.4,8.7,1.5,0.3,15.4,20.9,-0.2,0.3,0.2,0.019,-2.1,-2.0,-4.1,-0.3
0.0,JaVale McGee\mcgeeja01,5,26,DEN,5,5,15.8,3.4,7.6,0.0,0.0,3.4,7.6,0.447,0.2,0.2,2.0,1.4,3.4,0.4,0.2,1.4,1.6,3.2,7.0,2014,79,10.2,0.455,0.0,0.026000000000000002,13.6,9.6,11.6,4.4,0.6,6.5,17.2,25.0,-0.1,0.1,-0.1,-0.039,-5.8,-0.1,-5.9,-0.1
0.0,Ben McLemore\mclembe01,2,20,SAC,82,55,26.7,3.1,8.3,1.2,3.6,2.0,4.7,0.446,1.4,1.7,0.6,2.2,2.9,1.0,0.5,0.2,1.2,2.5,8.8,2014,2187,7.7,0.485,0.43700000000000006,0.21100000000000002,2.7,9.5,6.1,5.8,1.0,0.7,11.5,16.9,-0.1,0.9,0.8,0.016,-1.8,-1.3,-3.2,-0.6
0.0,Josh McRoberts\mcrobjo01,4,26,CHA,78,78,30.3,3.2,7.3,1.3,3.7,1.8,3.5,0.529,0.8,1.1,1.1,3.7,4.8,4.3,0.7,0.6,1.1,2.4,8.5,2014,2360,13.8,0.5479999999999999,0.514,0.15,4.0,13.8,8.9,21.9,1.3,1.5,12.1,13.4,3.5,3.0,6.5,0.132,1.3,1.6,2.9,2.9
0.0,Jodie Meeks\meeksjo01,2,26,LAL,77,70,33.2,5.4,11.6,2.1,5.2,3.3,6.3,0.5539999999999999,2.9,3.4,0.4,2.1,2.5,1.8,1.4,0.1,1.4,1.5,15.7,2014,2556,14.7,0.601,0.45299999999999996,0.289,1.3,6.9,4.1,8.5,2.1,0.1,9.9,19.1,3.8,0.7,4.5,0.084,2.2,-1.4,0.7,1.8
0.0,Gal Mekel\mekelga01,1,25,DAL,31,1,9.4,1.0,2.8,0.2,0.6,0.8,2.1,0.37799999999999995,0.3,0.4,0.2,0.7,0.9,2.0,0.1,0.0,1.0,1.0,2.4,2014,292,5.4,0.4,0.233,0.14,2.0,8.6,5.3,30.1,0.7,0.3,25.4,19.0,-0.5,0.1,-0.4,-0.073,-5.7,-3.4,-9.2,-0.5
0.0,Khris Middleton\middlkh01,3,22,MIL,82,64,30.0,4.6,10.4,1.5,3.5,3.1,6.9,0.511,1.4,1.7,0.7,3.0,3.8,2.1,1.0,0.2,1.5,3.0,12.1,2014,2460,12.5,0.541,0.34,0.16,2.7,12.0,7.2,11.7,1.8,0.7,11.9,19.1,1.9,0.8,2.7,0.053,0.1,-1.6,-1.5,0.3
0.0,C.J. Miles\milescj01,2,26,CLE,51,34,19.3,3.5,8.0,1.6,4.1,1.9,3.9,0.537,1.3,1.5,0.4,1.7,2.0,1.0,0.9,0.3,0.9,2.0,9.9,2014,984,16.0,0.569,0.516,0.183,2.0,9.9,5.9,9.1,2.4,1.3,9.1,22.0,1.5,0.9,2.5,0.122,2.0,-1.2,0.7,0.7
0.0,Andre Miller\millean02,2,37,TOT,58,2,16.9,1.8,4.0,0.2,0.4,1.6,3.6,0.483,1.0,1.3,0.5,1.8,2.2,3.4,0.6,0.2,1.1,1.3,4.9,2014,982,13.9,0.534,0.091,0.33299999999999996,3.1,11.7,7.4,29.2,1.7,0.7,18.7,14.5,1.4,0.8,2.2,0.10800000000000001,-1.3,-0.4,-1.8,0.1
0.0,Darius Miller\milleda01,3,23,NOP,45,7,16.1,1.6,3.7,0.6,1.7,1.1,2.0,0.515,0.6,0.8,0.2,1.0,1.2,1.0,0.5,0.2,0.5,2.0,4.4,2014,723,9.0,0.55,0.46399999999999997,0.217,1.4,7.0,4.2,8.7,1.7,1.0,10.8,12.8,0.6,0.2,0.8,0.055,-0.7,-1.7,-2.3,-0.1
0.0,Mike Miller\millemi01,3,33,MEM,82,4,20.8,2.6,5.4,1.3,2.8,1.3,2.6,0.602,0.6,0.7,0.4,2.2,2.5,1.6,0.3,0.1,0.9,1.2,7.1,2014,1707,12.5,0.619,0.526,0.126,2.1,12.3,7.2,11.5,0.8,0.2,14.1,14.7,2.6,1.4,3.9,0.111,1.0,-1.0,0.1,0.9
0.0,Quincy Miller\millequ01,4,21,DEN,52,16,15.2,1.8,4.9,0.6,1.8,1.2,3.1,0.426,0.8,1.1,0.7,2.1,2.8,0.5,0.4,0.6,0.9,1.3,4.9,2014,789,8.6,0.45899999999999996,0.36700000000000005,0.215,4.9,15.2,10.1,4.9,1.4,3.0,14.6,17.7,-0.7,0.7,0.0,0.002,-4.1,0.3,-3.8,-0.4
0.0,Patty Mills\millspa02,1,25,SAS,81,2,18.9,3.8,8.2,1.7,3.9,2.1,4.3,0.565,0.9,1.0,0.4,1.7,2.1,1.8,0.8,0.1,0.8,1.4,10.2,2014,1527,18.7,0.588,0.47700000000000004,0.12300000000000001,2.6,9.6,6.2,15.3,2.3,0.4,8.2,22.6,3.4,2.1,5.6,0.175,3.9,-0.6,3.3,2.0
0.0,Paul Millsap\millspa01,4,28,ATL,74,73,33.5,6.5,14.1,1.0,2.9,5.5,11.3,0.498,3.9,5.3,2.1,6.4,8.5,3.1,1.7,1.1,2.5,2.8,17.9,2014,2482,19.8,0.545,0.20199999999999999,0.373,7.2,21.9,14.6,16.2,2.6,2.5,13.2,25.7,2.7,4.0,6.7,0.129,0.7,2.4,3.1,3.2
0.0,Tony Mitchell\mitchto02,4,21,DET,21,0,3.8,0.2,0.6,0.0,0.0,0.2,0.5,0.45799999999999996,0.5,0.9,0.7,0.5,1.2,0.1,0.3,0.1,0.2,0.4,1.0,2014,79,18.1,0.54,0.083,1.5830000000000002,19.7,16.0,18.0,3.4,3.8,3.0,16.4,13.2,0.1,0.1,0.2,0.151,-0.1,1.4,1.3,0.1
0.0,Tony Mitchell\mitchto03,3,24,MIL,3,0,3.3,1.0,1.7,0.0,0.3,1.0,1.3,0.6,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,2.0,2014,10,30.9,0.6,0.2,0.0,11.1,0.0,5.7,22.6,5.2,0.0,0.0,22.6,0.0,0.0,0.1,0.242,8.6,-2.1,6.5,0.0
0.0,Nazr Mohammed\mohamna01,5,36,CHI,80,1,7.0,0.7,1.6,0.0,0.0,0.7,1.6,0.429,0.2,0.4,0.8,1.4,2.2,0.3,0.2,0.4,0.5,1.0,1.6,2014,562,10.1,0.445,0.0,0.23800000000000002,13.6,21.7,17.7,5.8,1.3,4.1,21.0,14.5,-0.4,1.2,0.8,0.07,-6.0,2.6,-3.3,-0.2
0.0,Greg Monroe\monrogr01,4,23,DET,82,82,32.8,6.1,12.4,0.0,0.0,6.1,12.4,0.49700000000000005,2.9,4.5,3.1,6.1,9.3,2.1,1.1,0.6,2.0,2.5,15.2,2014,2690,18.1,0.531,0.001,0.36200000000000004,9.9,21.6,15.4,10.3,1.7,1.4,12.4,21.4,3.7,2.3,5.9,0.106,0.0,0.4,0.3,1.6
0.0,E'Twaun Moore\mooreet01,2,24,ORL,79,3,19.1,2.5,5.8,0.7,2.0,1.7,3.7,0.49,0.7,0.9,0.4,1.4,1.7,1.4,0.8,0.2,0.7,1.3,6.3,2014,1506,11.1,0.513,0.353,0.149,2.2,8.1,5.1,11.8,2.0,0.7,10.2,16.4,0.6,1.1,1.7,0.055,-1.5,-0.8,-2.3,-0.1
0.0,Darius Morris\morrida01,1,23,TOT,27,0,11.6,1.4,3.6,0.4,1.4,1.0,2.1,0.469,0.6,1.0,0.3,0.7,1.0,1.6,0.5,0.0,1.0,1.2,4.0,2014,313,9.2,0.498,0.396,0.271,2.5,6.8,4.6,21.5,2.1,0.0,20.1,18.6,-0.1,0.2,0.0,0.006,-2.9,-2.9,-5.7,-0.3
0.0,Marcus Morris\morrima03,3,24,PHO,82,1,22.0,3.5,7.9,1.2,3.2,2.3,4.8,0.518,1.5,1.9,1.0,2.9,3.9,1.1,0.9,0.2,1.2,1.9,9.7,2014,1800,14.8,0.552,0.39899999999999997,0.244,5.2,14.6,9.9,7.6,2.0,0.8,11.6,19.9,2.3,1.8,4.2,0.111,0.6,-0.5,0.2,1.0
0.0,Markieff Morris\morrima02,4,24,PHO,81,0,26.6,5.1,10.4,0.4,1.3,4.7,9.1,0.507,3.2,4.0,1.7,4.3,6.0,1.8,0.8,0.6,1.8,2.9,13.8,2014,2153,18.4,0.564,0.128,0.387,7.3,18.0,12.6,10.9,1.6,1.8,12.9,23.2,4.0,2.4,6.4,0.14300000000000002,0.5,0.4,1.0,1.6
0.0,Anthony Morrow\morroan01,2,28,NOP,76,9,18.8,3.1,6.8,1.2,2.6,2.0,4.3,0.542,0.9,1.1,0.4,1.5,1.8,0.8,0.5,0.2,0.7,1.3,8.4,2014,1426,13.9,0.57,0.375,0.16699999999999998,2.3,9.2,5.7,6.7,1.4,0.7,8.4,19.4,2.1,0.3,2.4,0.081,0.8,-3.1,-2.4,-0.1
